,Sentence,sentiment,Sentiment Score,Subjectivity
3498,We were all there.” “Anybody get hurt?” “One of the bulls got into the crowd in the ring and tossed six or eight people.” “How did Brett like it?” “It was all so sudden there wasn’t any time for it to bother anybody.” “I wish I’d been up.” “We didn’t know where you were.,0.4871,0.0,0.5
3499,"We went to your room but it was locked.” “Where did you stay up?” “We danced at some club.” “I got sleepy,” I said.",0.0,0.0,0.0
3500,“My gosh!,0.0,0.0,0.0
3501,"I’m sleepy now,” Cohn said.",0.0,0.0,0.0
3502,“Doesn’t this thing ever stop?” “Not for a week.” Bill opened the door and put his head in.,0.0,0.0,0.0
3503,"“Where were you, Jake?” “I saw them go through from the balcony.",0.0,0.0,0.0
3504,How was it?” “Grand.” “Where you going?” “To sleep.” No one was up before noon.,-0.3736,0.5,1.0
3505,We ate at tables set out under the arcade.,0.0,0.0,0.0
3506,The town was full of people.,0.0,0.35,0.55
3507,We had to wait for a table.,0.0,0.0,0.0
3508,After lunch we went over to the Iruña.,0.0,0.0,0.0
3509,"It had filled up, and as the time for the bull-fight came it got fuller, and the tables were crowded closer.",0.0,0.4,0.9
3510,"There was a close, crowded hum that came every day before the bull-fight.",0.0,0.0,0.0
3511,"The café did not make this same noise at any other time, no matter how crowded it was.",-0.2732,-0.0625,0.25
3512,"This hum went on, and we were in it and a part of it.",0.0,0.0,0.0
3513,I had taken six seats for all the fights.,-0.4019,0.0,0.0
3514,"Three of them were barreras, the first row at the ring-side, and three were sobrepuertos, seats with wooden backs, half-way up the amphitheatre.",-0.0516,0.125,0.16666666666666666
3515,"Mike thought Brett had best sit high up for her first time, and Cohn wanted to sit with them.",0.6369,0.47,0.391111111111111
3516,"Bill and I were going to sit in the barreras, and I gave the extra ticket to a waiter to sell.",0.0,0.0,0.1
3517,Bill said something to Cohn about what to do and how to look so he would not mind the horses.,0.0,0.0,0.0
3518,Bill had seen one season of bull-fights.,0.0,0.0,0.0
3519,“I’m not worried about how I’ll stand it.,0.2235,0.0,0.0
3520,"I’m only afraid I may be bored,” Cohn said.",0.0,-0.3666666666666667,0.9666666666666667
3521,"“You think so?” “Don’t look at the horses, after the bull hits them,” I said to Brett.",0.0,0.0,0.0
3522,"“Watch the charge and see the picador try and keep the bull off, but then don’t look again until the horse is dead if it’s been hit.” “I’m a little nervy about it,” Brett said.",-0.7876,-0.19375,0.45
3523,“I’m worried whether I’ll be able to go through with it all right.” “You’ll be all right.,-0.296,0.35714285714285715,0.5654761904761904
3524,"There’s nothing but that horse part that will bother you, and they’re only in for a few minutes with each bull.",-0.4767,-0.1,0.55
3525,"Just don’t watch when it’s bad.” “She’ll be all right,” Mike said.",0.0,-0.20714285714285707,0.6011904761904762
3526,"“I’ll look after her.” “I don’t think you’ll be bored,” Bill said.",0.0,-0.5,1.0
3527,"“I’m going over to the hotel to get the glasses and the wine-skin,” I said.",0.0,0.0,0.0
3528,“See you back here.,0.0,0.0,0.0
3529,"Don’t get cock-eyed.” “I’ll come along,” Bill said.",0.0,0.0,0.0
3530,Brett smiled at us.,0.5423,0.6,0.2
3531,We walked around through the arcade to avoid the heat of the square.,-0.296,0.0,0.0
3532,"“That Cohn gets me,” Bill said.",0.0,0.0,0.0
3533,"“He’s got this Jewish superiority so strong that he thinks the only emotion he’ll get out of the fight will be being bored.” “We’ll watch him with the glasses,” I said.",0.6176,-0.016666666666666677,0.6833333333333333
3534,"“Oh, to hell with him!” “He spends a lot of time there.” “I want him to stay there.” In the hotel on the stairs we met Montoya.",-0.68,0.0,0.0
3535,"“Come on,” said Montoya.",0.0,0.0,0.0
3536,"“Do you want to meet Pedro Romero?” “Fine,” said Bill.",0.0772,0.4166666666666667,0.5
3537,“Let’s go see him.” We followed Montoya up a flight and down the corridor.,0.0,-0.15555555555555559,0.2888888888888889
3538,"“He’s in room number eight,” Montoya explained.",0.0772,0.0,0.0
3539,“He’s getting dressed for the bull-fight.” Montoya knocked on the door and opened it.,0.0,0.0,0.0
3540,It was a gloomy room with a little light coming in from the window on the narrow street.,-0.1531,0.00416666666666667,0.5333333333333333
3541,There were two beds separated by a monastic partition.,0.0,0.0,0.0
3542,The electric light was on.,0.0,0.4,0.7
3543,The boy stood very straight and unsmiling in his bull-fighting clothes.,0.2944,0.26,0.52
3544,His jacket hung over the back of a chair.,0.0,0.0,0.0
3545,They were just finishing winding his sash.,0.0,0.0,0.0
3546,His black hair shone under the electric light.,0.0,0.11666666666666668,0.5666666666666667
3547,He wore a white linen shirt and the sword-handler finished his sash and stood up and stepped back.,0.0,0.0,0.0
3548,"Pedro Romero nodded, seeming very far away and dignified when we shook hands.",0.4215,0.13,1.0
3549,"Montoya said something about what great aficionados we were, and that we wanted to wish him luck.",0.8689,0.8,0.75
3550,Romero listened very seriously.,-0.2484,-0.43333333333333335,0.8666666666666667
3551,Then he turned to me.,0.0,0.0,0.0
3552,He was the best-looking boy I have ever seen.,0.0,0.0,0.0
3553,"“You go to the bull-fight,” he said in English.",0.0,0.0,0.0
3554,"“You know English,” I said, feeling like an idiot.",-0.0772,-0.4,0.4
3555,"“No,” he answered, and smiled.",0.5423,0.6,0.2
3556,One of three men who had been sitting on the beds came up and asked us if we spoke French.,0.0,0.0,0.0
3557,“Would you like me to interpret for you?,0.3612,0.0,0.0
3558,Is there anything you would like to ask Pedro Romero?” We thanked him.,0.6597,0.0,0.0
3559,What was there that you would like to ask?,0.3612,0.0,0.0
3560,"The boy was nineteen years old, alone except for his sword-handler, and the three hangers-on, and the bull-fight was to commence in twenty minutes.",-0.25,0.1,0.2
3561,"We wished him “Mucha suerte,” shook hands, and went out.",-0.1027,0.0,0.0
3562,"He was standing, straight and handsome and altogether by himself, alone in the room with the hangers-on as we shut the door.",0.4767,0.35,0.7
3563,"“He’s a fine boy, don’t you think so?” Montoya asked.",0.2023,0.4166666666666667,0.5
3564,"“He’s a good-looking kid,” I said.",0.0,0.0,0.0
3565,"“He looks like a torero,” Montoya said.",0.3612,0.0,0.0
3566,"“He has the type.” “He’s a fine boy.” “We’ll see how he is in the ring,” Montoya said.",0.2023,0.4166666666666667,0.5
3567,"We found the big leather wine-bottle leaning against the wall in my room, took it and the field-glasses, locked the door, and went down-stairs.",0.0,0.0,0.1
3568,It was a good bull-fight.,0.4404,0.7,0.6000000000000001
3569,Bill and I were very excited about Pedro Romero.,0.4005,0.48750000000000004,0.9750000000000001
3570,Montoya was sitting about ten places away.,0.0,0.0,0.0
3571,After Romero had killed his first bull Montoya caught my eye and nodded his head.,-0.6705,0.024999999999999994,0.16666666666666666
3572,This was a real one.,0.0,0.2,0.30000000000000004
3573,There had not been a real one for a long time.,0.0,0.07500000000000001,0.35000000000000003
3574,"Of the other two matadors, one was very fair and the other was passable.",0.3804,0.21999999999999997,0.5833333333333334
3575,"But there was no comparison with Romero, although neither of his bulls was much.",-0.4215,0.2,0.2
3576,"Several times during the bull-fight I looked up at Mike and Brett and Cohn, with the glasses.",0.0,0.0,0.0
3577,They seemed to be all right.,0.0,0.2857142857142857,0.5357142857142857
3578,Brett did not look upset.,0.2924,0.0,0.0
3579,All three were leaning forward on the concrete railing in front of them.,0.0,0.15000000000000002,0.30000000000000004
3580,"“Let me take the glasses,” Bill said.",0.0,0.0,0.0
3581,“Does Cohn look bored?” I asked.,0.0,-0.5,1.0
3582,"“That kike!” Outside the ring, after the bull-fight was over, you could not move in the crowd.",0.0,0.0,0.05
3583,"We could not make our way through but had to be moved with the whole thing, slowly, as a glacier, back to town.",0.0,-0.03333333333333335,0.26666666666666666
3584,"We had that disturbed emotional feeling that always comes after a bull-fight, and the feeling of elation that comes after a good bull-fight.",0.6597,0.35,0.625
3585,The fiesta was going on.,0.4767,0.0,0.0
3586,"The drums pounded and the pipe music was shrill, and everywhere the flow of the crowd was broken by patches of dancers.",-0.4767,-0.4,0.5
3587,"The dancers were in a crowd, so you did not see the intricate play of the feet.",0.2396,0.0,0.0
3588,"All you saw was the heads and shoulders going up and down, up and down.",0.0,-0.15555555555555559,0.2888888888888889
3589,"Finally, we got out of the crowd and made for the café.",0.0,0.0,1.0
3590,"The waiter saved chairs for the others, and we each ordered an absinthe and watched the crowd in the square and the dancers.",0.4215,0.0,0.0
3591,“What do you suppose that dance is?” Bill asked.,0.0,0.0,0.0
3592,"“It’s a sort of jota.” “They’re not all the same,” Bill said.",0.0,0.0,0.125
3593,“They dance differently to all the different tunes.” “It’s swell dancing.” In front of us on a clear part of the street a company of boys were dancing.,0.3818,0.03333333333333334,0.5277777777777778
3594,The steps were very intricate and their faces were intent and concentrated.,0.2247,0.2,0.3
3595,They all looked down while they danced.,0.0,-0.15555555555555559,0.2888888888888889
3596,Their rope-soled shoes tapped and spatted on the pavement.,0.0,0.0,0.0
3597,The toes touched.,0.0,0.0,0.0
3598,The heels touched.,0.0,0.0,0.0
3599,The balls of the feet touched.,0.0,0.0,0.0
3600,Then the music broke wildly and the step was finished and they were all dancing on up the street.,-0.4215,0.1,0.4
3601,"“Here come the gentry,” Bill said.",0.0,0.0,0.0
3602,"They were crossing the street “Hello, men,” I said.",0.0,0.0,0.0
3603,"“Hello, gents!” said Brett.",0.0,0.0,0.0
3604,“You saved us seats?,0.4215,0.0,0.0
3605,"How nice.” “I say,” Mike said, “that Romero what’shisname is somebody.",0.0,0.6,1.0
3606,"Am I wrong?” “Oh, isn’t he lovely,” Brett said.",0.0,0.0,0.825
3607,"“And those green trousers.” “Brett never took her eyes off them.” “I say, I must borrow your glasses to-morrow.” “How did it go?” “Wonderfully!",0.0,0.4,0.65
3608,Simply perfect.,0.5719,1.0,1.0
3609,"I say, it is a spectacle!” “How about the horses?” “I couldn’t help looking at them.” “She couldn’t take her eyes off them,” Mike said.",0.4574,0.0,0.0
3610,"“She’s an extraordinary wench.” “They do have some rather awful things happen to them,” Brett said.",-0.4588,-0.33333333333333337,1.0
3611,"“I couldn’t look away, though.” “Did you feel all right?” “I didn’t feel badly at all.” “Robert Cohn did,” Mike put in.",-0.4767,-0.20714285714285707,0.6011904761904762
3612,"“You were quite green, Robert.” “The first horse did bother me,” Cohn said.",-0.34,0.024999999999999994,0.31666666666666665
3613,"“You weren’t bored, were you?” asked Bill.",-0.2732,-0.5,1.0
3614,Cohn laughed.,0.4588,0.7,0.2
3615,“No.,0.0,0.0,0.0
3616,I wasn’t bored.,-0.2732,-0.5,1.0
3617,"I wish you’d forgive me that.” “It’s all right,” Bill said, “so long as you weren’t bored.” “He didn’t look bored,” Mike said.",0.5859,-0.19107142857142856,0.7339285714285715
3618,“I thought he was going to be sick.” “I never felt that bad.,0.431,-0.7071428571428571,0.7619047619047619
3619,It was just for a minute.” “I thought he was going to be sick.,-0.5106,-0.7142857142857143,0.8571428571428571
3620,"You weren’t bored, were you, Robert?” “Let up on that, Mike.",-0.2732,-0.5,1.0
3621,"I said I was sorry I said it.” “He was, you know.",-0.0772,-0.5,1.0
3622,"He was positively green.” “Oh, shove it along, Michael.” “You mustn’t ever get bored at your first bull-fight, Robert,” Mike said.",0.3182,-0.15,0.5444444444444444
3623,"“It might make such a mess.” “Oh, shove it along, Michael,” Brett said.",0.0,-0.0875,0.3375
3624,"“He said Brett was a sadist,” Mike said.",0.0,0.0,0.0
3625,“Brett’s not a sadist.,0.0,0.0,0.0
3626,"She’s just a lovely, healthy wench.” “Are you a sadist, Brett?” I asked.",0.7579,0.5,0.625
3627,"“Hope not.” “He said Brett was a sadist just because she has a good, healthy stomach.” “Won’t be healthy long.” Bill got Mike started on something else than Cohn.",0.8074,0.4125,0.5
3628,The waiter brought the absinthe glasses.,0.0,0.0,0.0
3629,“Did you really like it?” Bill asked Cohn.,0.4201,0.2,0.2
3630,"“No, I can’t say I liked it.",0.4215,0.6,0.8
3631,"I think it’s a wonderful show.” “Gad, yes!",0.7712,1.0,1.0
3632,What a spectacle!” Brett said.,0.0,0.0,0.0
3633,"“I wish they didn’t have the horse part,” Cohn said.",0.4019,0.0,0.0
